cantNod,Tiempo_ms,Tipo
8,61.3843,MaxC
8,61.7466,MaxC
8,59.6836,MaxC
8,61.4466,MaxC
8,61.0328,MaxC
8,59.7599,MaxC
8,60.4535,MaxC
8,59.98,MaxC
8,60.2687,MaxC
8,60.1242,MaxC
8,59.9093,MaxC
8,60.8908,MaxC
8,61.6776,MaxC
9,80.2447,MaxC
9,80.0421,MaxC
9,81.3812,MaxC
9,80.0713,MaxC
9,79.0792,MaxC
9,79.7085,MaxC
9,80.4324,MaxC
9,80.1734,MaxC
9,80.7149,MaxC
9,80.8724,MaxC
9,80.5012,MaxC
9,79.7505,MaxC
9,79.895,MaxC
9,79.7044,MaxC
9,80.5429,MaxC
9,80.2468,MaxC
9,80.529,MaxC
9,80.5443,MaxC
9,80.5171,MaxC
9,79.9332,MaxC
9,80.4069,MaxC
9,79.5019,MaxC
9,79.7281,MaxC
9,80.0331,MaxC
9,80.2474,MaxC
9,81.5243,MaxC
9,80.3838,MaxC
9,80.1068,MaxC
9,80.5525,MaxC
9,81.2256,MaxC
9,80.6747,MaxC
9,81.2186,MaxC
9,81.0799,MaxC
9,81.1096,MaxC
9,80.7293,MaxC
9,80.1305,MaxC
9,81.3391,MaxC
9,79.6618,MaxC
9,79.91,MaxC
9,80.1323,MaxC
10,78.1608,MaxC
10,77.9412,MaxC
10,78.8401,MaxC
10,77.5044,MaxC
10,78.7927,MaxC
10,79.2307,MaxC
10,79.3383,MaxC
10,78.8407,MaxC
10,78.2976,MaxC
10,77.8307,MaxC
10,79.8744,MaxC
10,78.6645,MaxC
10,78.9868,MaxC
10,79.2942,MaxC
10,77.9713,MaxC
10,78.3356,MaxC
10,78.944,MaxC
10,79.8504,MaxC
10,78.5724,MaxC
10,78.8952,MaxC
10,77.957,MaxC
10,78.9124,MaxC
10,78.9667,MaxC
10,79.9861,MaxC
10,79.5929,MaxC
10,78.9857,MaxC
10,79.135,MaxC
10,78.6553,MaxC
10,78.336,MaxC
10,78.4651,MaxC
10,78.5248,MaxC
10,77.9548,MaxC
10,78.4353,MaxC
10,77.8988,MaxC
10,78.3649,MaxC
10,79.2823,MaxC
10,77.915,MaxC
10,78.3174,MaxC
10,78.9416,MaxC
10,77.5915,MaxC
11,76.8825,MaxC
11,79.3072,MaxC
11,77.8087,MaxC
11,76.9262,MaxC
11,77.2356,MaxC
11,77.8094,MaxC
11,78.6414,MaxC
11,76.9686,MaxC
11,78.8047,MaxC
11,76.9302,MaxC
11,78.2416,MaxC
11,76.5579,MaxC
11,77.4587,MaxC
11,77.8989,MaxC
11,77.9979,MaxC
11,77.6087,MaxC
11,78.2233,MaxC
11,78.06,MaxC
11,76.8189,MaxC
11,77.7224,MaxC
11,77.3704,MaxC
11,77.2462,MaxC
11,77.8638,MaxC
11,76.4366,MaxC
11,77.3173,MaxC
11,78.1804,MaxC
11,78.513,MaxC
11,78.9171,MaxC
11,76.9728,MaxC
11,77.8006,MaxC
11,77.7026,MaxC
11,77.7809,MaxC
11,78.8219,MaxC
11,78.3077,MaxC
11,78.079,MaxC
11,76.9514,MaxC
11,77.6802,MaxC
11,78.0272,MaxC
11,78.1402,MaxC
11,77.1015,MaxC
12,76.4111,MaxC
12,76.405,MaxC
12,76.2792,MaxC
12,76.1189,MaxC
12,76.6644,MaxC
12,76.6668,MaxC
12,75.9211,MaxC
12,76.602,MaxC
12,75.817,MaxC
12,77.0586,MaxC
12,76.58,MaxC
12,77.3732,MaxC
12,76.3122,MaxC
12,76.8926,MaxC
12,75.9076,MaxC
12,77.938,MaxC
12,75.8479,MaxC
12,76.474,MaxC
12,77.1129,MaxC
12,76.2053,MaxC
12,77.4589,MaxC
12,77.9921,MaxC
12,76.6785,MaxC
12,76.3507,MaxC
12,77.3734,MaxC
12,76.3224,MaxC
12,76.2754,MaxC
12,76.3925,MaxC
12,76.9494,MaxC
12,76.9273,MaxC
12,76.4565,MaxC
12,76.3701,MaxC
12,76.7988,MaxC
12,76.6349,MaxC
12,76.5004,MaxC
12,76.5577,MaxC
12,77.5972,MaxC
12,76.4524,MaxC
12,76.25,MaxC
12,77.2692,MaxC
13,77.681,MaxC
13,76.8714,MaxC
13,77.6973,MaxC
13,76.887,MaxC
13,76.9342,MaxC
13,77.5936,MaxC
13,76.3143,MaxC
13,77.8842,MaxC
13,77.0692,MaxC
13,78.3003,MaxC
13,77.9075,MaxC
13,77.08,MaxC
13,78.2606,MaxC
13,77.2116,MaxC
13,77.4249,MaxC
13,78.2942,MaxC
13,76.9794,MaxC
13,77.2669,MaxC
13,77.0372,MaxC
13,76.9034,MaxC
13,77.6509,MaxC
13,76.8934,MaxC
13,76.7345,MaxC
13,78.355,MaxC
13,77.7429,MaxC
13,77.7342,MaxC
13,76.2682,MaxC
13,77.2895,MaxC
13,77.8308,MaxC
13,77.1814,MaxC
13,77.1317,MaxC
13,76.8362,MaxC
13,76.8953,MaxC
13,77.189,MaxC
13,76.7812,MaxC
13,77.1932,MaxC
13,76.8796,MaxC
13,76.8741,MaxC
13,78.0532,MaxC
13,77.7433,MaxC
14,76.3071,MaxC
14,76.7606,MaxC
14,76.7047,MaxC
14,76.5363,MaxC
14,76.562,MaxC
14,76.1352,MaxC
14,76.1275,MaxC
14,76.3866,MaxC
14,76.4044,MaxC
14,76.5193,MaxC
14,76.1699,MaxC
14,76.3205,MaxC
14,77.2576,MaxC
14,76.8455,MaxC
14,77.1539,MaxC
14,76.3582,MaxC
14,76.0605,MaxC
14,76.7551,MaxC
14,77.1085,MaxC
14,76.7177,MaxC
14,76.3966,MaxC
14,76.3203,MaxC
14,75.9654,MaxC
14,76.3144,MaxC
14,75.6734,MaxC
14,77.6485,MaxC
14,75.738,MaxC
14,76.3778,MaxC
14,77.0948,MaxC
14,76.0302,MaxC
14,75.6639,MaxC
14,76.0667,MaxC
14,77.9357,MaxC
14,76.1681,MaxC
14,76.6487,MaxC
14,77.2015,MaxC
14,77.5017,MaxC
14,77.5265,MaxC
14,76.2452,MaxC
14,76.9115,MaxC
15,75.1967,MaxC
15,76.3894,MaxC
15,76.3805,MaxC
15,75.7469,MaxC
15,75.1983,MaxC
15,76.099,MaxC
15,76.3161,MaxC
15,76.2925,MaxC
15,76.9512,MaxC
15,75.9013,MaxC
15,76.1587,MaxC
15,75.935,MaxC
15,75.124,MaxC
15,75.5879,MaxC
15,75.3842,MaxC
15,75.7351,MaxC
15,75.5618,MaxC
15,75.94,MaxC
15,75.1929,MaxC
15,75.8352,MaxC
15,74.8991,MaxC
15,75.9543,MaxC
15,75.5721,MaxC
15,75.9877,MaxC
15,75.7137,MaxC
15,75.5315,MaxC
15,75.4968,MaxC
15,75.2521,MaxC
15,76.4468,MaxC
15,75.5294,MaxC
15,75.9757,MaxC
15,75.9352,MaxC
15,74.5802,MaxC
15,75.3731,MaxC
15,76.4428,MaxC
15,75.208,MaxC
15,75.6136,MaxC
15,75.2878,MaxC
15,75.8788,MaxC
15,75.5917,MaxC
16,75.7093,MaxC
16,74.9806,MaxC
16,75.7012,MaxC
16,76.3541,MaxC
16,74.5085,MaxC
16,74.5313,MaxC
16,74.8933,MaxC
16,75.5529,MaxC
16,75.2619,MaxC
16,76.142,MaxC
16,75.6984,MaxC
16,75.5574,MaxC
16,75.3915,MaxC
16,75.3185,MaxC
16,74.682,MaxC
16,75.6231,MaxC
16,76.2946,MaxC
16,75.1768,MaxC
16,75.1646,MaxC
16,75.4041,MaxC
16,76.394,MaxC
16,75.9906,MaxC
16,75.7049,MaxC
16,75.4233,MaxC
16,75.0394,MaxC
16,74.472,MaxC
16,74.4317,MaxC
16,74.3874,MaxC
16,75.342,MaxC
16,75.1125,MaxC
16,75.4885,MaxC
16,75.3369,MaxC
16,75.8088,MaxC
16,75.0831,MaxC
16,75.714,MaxC
16,74.4154,MaxC
16,76.016,MaxC
16,75.0365,MaxC
16,75.1716,MaxC
16,75.1008,MaxC
17,93.1178,MaxC
17,94.2266,MaxC
17,93.8787,MaxC
17,94.4333,MaxC
17,93.1884,MaxC
17,93.7484,MaxC
17,95.9981,MaxC
17,93.2404,MaxC
17,92.615,MaxC
17,94.5644,MaxC
17,94.4677,MaxC
17,94.4676,MaxC
17,93.8418,MaxC
17,93.7113,MaxC
17,94.3477,MaxC
17,92.792,MaxC
17,93.9317,MaxC
17,93.7098,MaxC
17,92.8425,MaxC
17,93.2803,MaxC
17,93.7267,MaxC
17,94.6258,MaxC
17,93.1611,MaxC
17,94.0064,MaxC
17,93.9618,MaxC
17,94.6859,MaxC
17,94.5158,MaxC
17,94.5946,MaxC
17,92.6647,MaxC
17,92.362,MaxC
17,93.2897,MaxC
17,93.3861,MaxC
17,93.3242,MaxC
17,94.2774,MaxC
17,93.2876,MaxC
17,93.5448,MaxC
17,95.166,MaxC
17,94.0819,MaxC
17,94.034,MaxC
17,93.499,MaxC
18,93.0972,MaxC
18,92.4964,MaxC
18,94.8037,MaxC
18,92.7664,MaxC
18,93.7524,MaxC
18,92.977,MaxC
18,93.5566,MaxC
18,92.2041,MaxC
18,94.119,MaxC
18,93.6528,MaxC
18,93.5228,MaxC
18,92.6479,MaxC
18,93.2204,MaxC
18,93.4244,MaxC
18,93.2718,MaxC
18,93.298,MaxC
18,92.9382,MaxC
18,92.3785,MaxC
18,93.1689,MaxC
18,93.8366,MaxC
18,93.2223,MaxC
18,93.9105,MaxC
18,93.6158,MaxC
18,94.089,MaxC
18,92.4758,MaxC
18,94.3967,MaxC
18,92.8606,MaxC
18,92.4612,MaxC
18,93.9579,MaxC
18,93.016,MaxC
18,92.7357,MaxC
18,93.3559,MaxC
18,93.6827,MaxC
18,92.3308,MaxC
18,92.115,MaxC
18,94.9365,MaxC
18,92.6432,MaxC
18,94.1556,MaxC
18,92.6095,MaxC
18,93.3519,MaxC
19,91.5877,MaxC
19,91.7329,MaxC
19,92.487,MaxC
19,91.552,MaxC
19,91.7579,MaxC
19,91.8066,MaxC
19,91.1951,MaxC
19,91.425,MaxC
19,92.5852,MaxC
19,91.8883,MaxC
19,92.3053,MaxC
19,91.7978,MaxC
19,93.3677,MaxC
19,93.3773,MaxC
19,91.3966,MaxC
19,92.4789,MaxC
19,92.2727,MaxC
19,92.4065,MaxC
19,91.2438,MaxC
19,92.8856,MaxC
19,92.9594,MaxC
19,91.2814,MaxC
19,91.8939,MaxC
19,91.8533,MaxC
19,92.9846,MaxC
19,92.2615,MaxC
19,92.7835,MaxC
19,92.2263,MaxC
19,92.298,MaxC
19,91.8604,MaxC
19,93.7463,MaxC
19,92.154,MaxC
19,92.2731,MaxC
19,92.0909,MaxC
19,92.3155,MaxC
19,92.3955,MaxC
19,92.9053,MaxC
19,93.1768,MaxC
19,92.1834,MaxC
19,92.5631,MaxC
20,91.1092,MaxC
20,91.7954,MaxC
20,92.4977,MaxC
20,92.6494,MaxC
20,92.5769,MaxC
20,91.8297,MaxC
20,92.0764,MaxC
20,92.1137,MaxC
20,90.6056,MaxC
20,91.6202,MaxC
20,92.1991,MaxC
20,91.7406,MaxC
20,91.8823,MaxC
20,92.3485,MaxC
20,92.0843,MaxC
20,91.9032,MaxC
20,91.092,MaxC
20,91.1323,MaxC
20,93.2696,MaxC
20,91.6723,MaxC
20,91.8763,MaxC
20,92.1668,MaxC
20,92.2794,MaxC
20,91.5398,MaxC
20,92.2904,MaxC
20,91.0938,MaxC
20,91.3282,MaxC
20,93.2421,MaxC
20,90.7242,MaxC
20,91.8776,MaxC
20,91.2925,MaxC
20,92.0687,MaxC
20,92.072,MaxC
20,91.4186,MaxC
20,92.3872,MaxC
20,92.2573,MaxC
20,93.2183,MaxC
20,91.129,MaxC
20,91.9849,MaxC
20,91.5943,MaxC
21,92.7211,MaxC
21,92.1278,MaxC
21,91.8905,MaxC
21,91.5661,MaxC
21,92.2222,MaxC
21,92.0071,MaxC
21,93.386,MaxC
21,91.3833,MaxC
21,92.3425,MaxC
21,91.5058,MaxC
21,92.0795,MaxC
21,92.8699,MaxC
21,93.5815,MaxC
21,91.1573,MaxC
21,92.7987,MaxC
21,91.2448,MaxC
21,91.5704,MaxC
21,92.2266,MaxC
21,91.7386,MaxC
21,92.0422,MaxC
21,92.5471,MaxC
21,91.8621,MaxC
21,92.0805,MaxC
21,91.7178,MaxC
21,92.1559,MaxC
21,93.1165,MaxC
21,91.868,MaxC
21,90.8729,MaxC
21,92.8543,MaxC
21,92.7451,MaxC
21,90.6312,MaxC
21,91.922,MaxC
21,91.8011,MaxC
21,92.6475,MaxC
21,91.7439,MaxC
21,91.5429,MaxC
21,92.0784,MaxC
21,92.1996,MaxC
21,91.381,MaxC
21,92.4899,MaxC
22,92.6047,MaxC
22,91.7536,MaxC
22,91.2795,MaxC
22,92.6389,MaxC
22,91.7315,MaxC
22,91.3789,MaxC
22,91.3716,MaxC
22,91.2139,MaxC
22,91.5676,MaxC
22,90.7364,MaxC
22,91.9251,MaxC
22,91.3938,MaxC
22,90.8653,MaxC
22,91.8801,MaxC
22,91.1038,MaxC
22,92.0675,MaxC
22,92.3481,MaxC
22,92.6033,MaxC
22,91.0822,MaxC
22,91.3465,MaxC
22,91.8716,MaxC
22,91.5431,MaxC
22,92.0188,MaxC
22,91.9677,MaxC
22,91.9641,MaxC
22,92.0154,MaxC
22,91.8651,MaxC
22,91.7743,MaxC
22,91.9646,MaxC
22,92.2732,MaxC
22,91.5236,MaxC
22,90.8034,MaxC
22,91.8152,MaxC
22,91.163,MaxC
22,91.4546,MaxC
22,91.6359,MaxC
22,92.2368,MaxC
22,91.4287,MaxC
22,91.7304,MaxC
22,91.5581,MaxC
23,91.498,MaxC
23,91.2698,MaxC
23,92.3979,MaxC
23,91.0342,MaxC
23,90.2815,MaxC
23,90.2001,MaxC
23,91.1523,MaxC
