cantNod,Tiempo_ms,Tipo
9,0.183029,Completo
9,0.159352,Completo
9,0.163229,Completo
9,0.184865,Completo
9,0.189468,Completo
9,0.163025,Completo
9,0.180698,Completo
9,0.162331,Completo
9,0.186539,Completo
9,0.183056,Completo
9,0.182358,Completo
9,0.182662,Completo
9,0.179354,Completo
9,0.166146,Completo
9,0.165312,Completo
9,0.180247,Completo
9,0.185782,Completo
9,0.166348,Completo
9,0.184789,Completo
9,0.161343,Completo
9,0.186694,Completo
9,0.179575,Completo
9,0.161371,Completo
9,0.160568,Completo
9,0.183579,Completo
9,0.165021,Completo
9,0.164879,Completo
9,0.164197,Completo
9,0.161986,Completo
9,0.180056,Completo
9,0.180431,Completo
10,0.2445,Completo
10,0.245914,Completo
10,0.245309,Completo
10,0.2455,Completo
10,0.244674,Completo
10,0.252754,Completo
10,0.245575,Completo
10,0.223202,Completo
10,0.246289,Completo
10,0.24727,Completo
10,0.247039,Completo
10,0.244066,Completo
10,0.21874,Completo
10,0.22476,Completo
10,0.247848,Completo
10,0.223961,Completo
10,0.220135,Completo
10,0.244573,Completo
10,0.213617,Completo
10,0.247588,Completo
10,0.24649,Completo
10,0.218962,Completo
10,0.241278,Completo
10,0.250495,Completo
10,0.225942,Completo
10,0.235917,Completo
10,0.207985,Completo
10,0.237432,Completo
10,0.235838,Completo
10,0.230855,Completo
10,0.238317,Completo
10,0.232827,Completo
10,0.239268,Completo
10,0.233887,Completo
10,0.234463,Completo
10,0.210541,Completo
10,0.234428,Completo
10,0.237008,Completo
10,0.231868,Completo
10,0.232017,Completo
11,0.282602,Completo
11,0.316602,Completo
11,0.298408,Completo
11,0.302128,Completo
11,0.304191,Completo
11,0.311445,Completo
11,0.273791,Completo
11,0.274986,Completo
11,0.303968,Completo
11,0.313417,Completo
11,0.306738,Completo
11,0.307249,Completo
11,0.270677,Completo
11,0.304958,Completo
11,0.253916,Completo
11,0.259585,Completo
11,0.22792,Completo
11,0.225701,Completo
11,0.254727,Completo
11,0.25445,Completo
11,0.232983,Completo
11,0.22696,Completo
11,0.257344,Completo
11,0.227961,Completo
11,0.258203,Completo
11,0.261766,Completo
11,0.253447,Completo
11,0.263183,Completo
11,0.227686,Completo
11,0.262752,Completo
11,0.263796,Completo
11,0.234421,Completo
11,0.255995,Completo
11,0.261109,Completo
11,0.257128,Completo
11,0.23056,Completo
11,0.232836,Completo
11,0.230133,Completo
11,0.235468,Completo
11,0.253943,Completo
12,0.331887,Completo
12,0.29362,Completo
12,0.330209,Completo
12,0.33291,Completo
12,0.330749,Completo
12,0.321807,Completo
12,0.298525,Completo
12,0.296507,Completo
12,0.323499,Completo
12,0.332039,Completo
12,0.295214,Completo
12,0.292807,Completo
12,0.293403,Completo
12,0.330593,Completo
12,0.331638,Completo
12,0.296621,Completo
12,0.291352,Completo
12,0.332807,Completo
12,0.330472,Completo
12,0.330937,Completo
12,0.323831,Completo
12,0.334356,Completo
12,0.302766,Completo
12,0.297963,Completo
12,0.327745,Completo
12,0.297501,Completo
12,0.334576,Completo
12,0.298043,Completo
12,0.330136,Completo
12,0.325837,Completo
12,0.327488,Completo
12,0.298367,Completo
12,0.339111,Completo
12,0.294073,Completo
12,0.331979,Completo
12,0.327682,Completo
12,0.330198,Completo
12,0.331925,Completo
12,0.300856,Completo
12,0.331832,Completo
13,0.41707,Completo
13,0.416685,Completo
13,0.41591,Completo
13,0.417157,Completo
13,0.420128,Completo
13,0.368828,Completo
13,0.415253,Completo
13,0.370781,Completo
13,0.412945,Completo
13,0.370986,Completo
13,0.375287,Completo
13,0.413081,Completo
13,0.406178,Completo
13,0.420687,Completo
13,0.413026,Completo
13,0.4114,Completo
13,0.371072,Completo
13,0.375862,Completo
13,0.423032,Completo
13,0.417439,Completo
13,0.35406,Completo
13,0.407016,Completo
13,0.398931,Completo
13,0.394789,Completo
13,0.40037,Completo
13,0.359389,Completo
13,0.401567,Completo
13,0.401396,Completo
13,0.390715,Completo
13,0.411625,Completo
13,0.401246,Completo
13,0.35435,Completo
13,0.400438,Completo
13,0.402931,Completo
13,0.356539,Completo
13,0.394256,Completo
13,0.413078,Completo
13,0.397298,Completo
13,0.405248,Completo
13,0.405862,Completo
14,0.504035,Completo
14,0.503124,Completo
14,0.491281,Completo
14,0.507774,Completo
14,0.507554,Completo
14,0.498827,Completo
14,0.494369,Completo
14,0.481102,Completo
14,0.426899,Completo
14,0.474901,Completo
14,0.427666,Completo
14,0.486241,Completo
14,0.472539,Completo
14,0.47791,Completo
14,0.484382,Completo
14,0.477276,Completo
14,0.473845,Completo
14,0.432929,Completo
14,0.479736,Completo
14,0.488269,Completo
14,0.469608,Completo
14,0.425942,Completo
14,0.4338,Completo
14,0.434632,Completo
14,0.479719,Completo
14,0.416547,Completo
14,0.434457,Completo
14,0.46964,Completo
14,0.485786,Completo
14,0.47718,Completo
14,0.477253,Completo
14,0.484629,Completo
14,0.429607,Completo
14,0.470223,Completo
14,0.454502,Completo
14,0.414229,Completo
14,0.408375,Completo
14,0.403227,Completo
14,0.413426,Completo
14,0.463492,Completo
15,0.556571,Completo
15,0.504626,Completo
15,0.500144,Completo
15,0.560858,Completo
15,0.563303,Completo
15,0.50359,Completo
15,0.504667,Completo
15,0.571407,Completo
15,0.572036,Completo
15,0.564314,Completo
15,0.560485,Completo
15,0.577683,Completo
15,0.564144,Completo
15,0.556734,Completo
15,0.564741,Completo
15,0.494416,Completo
15,0.540029,Completo
15,0.482247,Completo
15,0.489502,Completo
15,0.543532,Completo
15,0.543479,Completo
15,0.483647,Completo
15,0.490949,Completo
15,0.486851,Completo
15,0.533461,Completo
15,0.541956,Completo
15,0.472058,Completo
15,0.548261,Completo
15,0.548738,Completo
15,0.54817,Completo
15,0.54652,Completo
15,0.550174,Completo
15,0.476584,Completo
15,0.547976,Completo
15,0.541955,Completo
15,0.543192,Completo
15,0.545613,Completo
15,0.555212,Completo
15,0.530961,Completo
15,0.529855,Completo
16,0.569327,Completo
16,0.568141,Completo
16,0.63581,Completo
16,0.623289,Completo
16,0.560904,Completo
16,0.562521,Completo
16,0.629492,Completo
16,0.641474,Completo
16,0.646767,Completo
16,0.57638,Completo
16,0.569658,Completo
16,0.615191,Completo
16,0.558385,Completo
16,0.549411,Completo
16,0.641301,Completo
16,0.631198,Completo
16,0.635735,Completo
16,0.632882,Completo
16,0.544298,Completo
16,0.618191,Completo
16,0.608484,Completo
16,0.61946,Completo
16,0.55417,Completo
16,0.613693,Completo
16,0.615113,Completo
16,0.543455,Completo
