cantNod,Tiempo,Tipo
200,16.1437,OriginalConAGM
201,16.3681,OriginalConAGM
202,16.554,OriginalConAGM
203,16.7354,OriginalConAGM
204,16.9045,OriginalConAGM
205,17.0514,OriginalConAGM
206,17.2589,OriginalConAGM
207,17.4671,OriginalConAGM
208,17.6007,OriginalConAGM
209,17.7973,OriginalConAGM
210,18.0279,OriginalConAGM
211,18.1956,OriginalConAGM
212,18.3937,OriginalConAGM
213,18.5915,OriginalConAGM
214,18.8049,OriginalConAGM
215,18.9831,OriginalConAGM
216,19.1718,OriginalConAGM
217,19.3643,OriginalConAGM
218,19.5576,OriginalConAGM
219,19.7342,OriginalConAGM
220,19.9671,OriginalConAGM
221,20.1828,OriginalConAGM
222,20.3431,OriginalConAGM
223,20.5323,OriginalConAGM
224,20.7425,OriginalConAGM
225,20.9583,OriginalConAGM
226,21.1445,OriginalConAGM
227,21.3454,OriginalConAGM
228,21.5951,OriginalConAGM
229,21.7756,OriginalConAGM
230,22.0306,OriginalConAGM
231,22.2418,OriginalConAGM
232,22.4137,OriginalConAGM
233,22.6794,OriginalConAGM
234,22.9119,OriginalConAGM
235,23.0719,OriginalConAGM
236,23.2982,OriginalConAGM
237,23.4808,OriginalConAGM
238,23.7043,OriginalConAGM
239,23.9349,OriginalConAGM
240,24.1656,OriginalConAGM
241,24.389,OriginalConAGM
242,24.5702,OriginalConAGM
243,24.8061,OriginalConAGM
244,25.0422,OriginalConAGM
245,25.2981,OriginalConAGM
246,25.479,OriginalConAGM
247,25.7153,OriginalConAGM
248,25.9415,OriginalConAGM
249,26.2172,OriginalConAGM
250,26.4027,OriginalConAGM
251,26.6284,OriginalConAGM
252,26.9187,OriginalConAGM
253,27.1308,OriginalConAGM
254,27.3621,OriginalConAGM
255,27.6242,OriginalConAGM
256,27.7983,OriginalConAGM
257,28.1161,OriginalConAGM
258,28.3569,OriginalConAGM
259,28.5762,OriginalConAGM
260,28.7787,OriginalConAGM
261,29.0606,OriginalConAGM
262,29.2901,OriginalConAGM
263,29.5598,OriginalConAGM
264,29.7773,OriginalConAGM
265,30.0116,OriginalConAGM
266,30.2639,OriginalConAGM
267,30.5131,OriginalConAGM
268,30.7857,OriginalConAGM
269,31.0171,OriginalConAGM
270,31.2767,OriginalConAGM
271,31.607,OriginalConAGM
272,31.8376,OriginalConAGM
273,32.0735,OriginalConAGM
274,32.2912,OriginalConAGM
275,32.5586,OriginalConAGM
276,32.8271,OriginalConAGM
277,33.1192,OriginalConAGM
278,33.9115,OriginalConAGM
279,33.9384,OriginalConAGM
280,34.3283,OriginalConAGM
281,34.596,OriginalConAGM
282,34.9826,OriginalConAGM
283,34.8947,OriginalConAGM
284,35.0643,OriginalConAGM
285,35.4587,OriginalConAGM
286,35.8211,OriginalConAGM
287,35.9858,OriginalConAGM
