cantNod,Tiempo,Tipo
200,16.2091,OriginalConAGM
201,16.3909,OriginalConAGM
202,16.5763,OriginalConAGM
203,16.7449,OriginalConAGM
204,16.9272,OriginalConAGM
205,17.1086,OriginalConAGM
206,17.2966,OriginalConAGM
207,17.4935,OriginalConAGM
208,17.6595,OriginalConAGM
209,17.8666,OriginalConAGM
210,18.0603,OriginalConAGM
211,18.2467,OriginalConAGM
212,18.4573,OriginalConAGM
213,18.6361,OriginalConAGM
214,18.8142,OriginalConAGM
215,19.0005,OriginalConAGM
216,19.2076,OriginalConAGM
217,19.3817,OriginalConAGM
218,19.5812,OriginalConAGM
219,19.7812,OriginalConAGM
220,20.0163,OriginalConAGM
221,20.2165,OriginalConAGM
222,20.4201,OriginalConAGM
223,20.6949,OriginalConAGM
224,20.8031,OriginalConAGM
225,21.017,OriginalConAGM
226,21.2116,OriginalConAGM
227,21.4083,OriginalConAGM
228,21.6428,OriginalConAGM
229,21.8453,OriginalConAGM
230,22.0534,OriginalConAGM
231,22.2662,OriginalConAGM
232,22.4929,OriginalConAGM
233,22.6955,OriginalConAGM
234,22.927,OriginalConAGM
235,23.1545,OriginalConAGM
236,23.3862,OriginalConAGM
237,23.5668,OriginalConAGM
238,23.7692,OriginalConAGM
239,24.0009,OriginalConAGM
240,24.2328,OriginalConAGM
241,24.4505,OriginalConAGM
242,24.6847,OriginalConAGM
243,24.878,OriginalConAGM
244,25.1301,OriginalConAGM
245,25.3353,OriginalConAGM
246,25.633,OriginalConAGM
247,26.9072,OriginalConAGM
248,27.1288,OriginalConAGM
249,27.0223,OriginalConAGM
250,26.5179,OriginalConAGM
251,26.7266,OriginalConAGM
252,26.9785,OriginalConAGM
253,27.2508,OriginalConAGM
254,27.5396,OriginalConAGM
255,27.6921,OriginalConAGM
256,27.929,OriginalConAGM
257,28.1216,OriginalConAGM
258,28.4204,OriginalConAGM
259,28.6497,OriginalConAGM
260,28.8548,OriginalConAGM
261,29.147,OriginalConAGM
262,29.3498,OriginalConAGM
263,29.5937,OriginalConAGM
264,29.9114,OriginalConAGM
265,30.1397,OriginalConAGM
266,30.4131,OriginalConAGM
267,30.6437,OriginalConAGM
268,30.8735,OriginalConAGM
269,31.1524,OriginalConAGM
270,31.4277,OriginalConAGM
271,31.6678,OriginalConAGM
272,31.9176,OriginalConAGM
273,32.2123,OriginalConAGM
274,32.3972,OriginalConAGM
275,32.681,OriginalConAGM
276,32.9316,OriginalConAGM
277,33.1937,OriginalConAGM
278,33.5175,OriginalConAGM
279,33.7913,OriginalConAGM
280,33.9823,OriginalConAGM
281,34.2757,OriginalConAGM
282,34.4865,OriginalConAGM
283,34.8119,OriginalConAGM
284,35.0665,OriginalConAGM
285,35.3438,OriginalConAGM
286,35.6622,OriginalConAGM
287,35.897,OriginalConAGM
288,36.1523,OriginalConAGM
289,36.4354,OriginalConAGM
290,36.7142,OriginalConAGM
291,37.0032,OriginalConAGM
292,37.3212,OriginalConAGM
293,37.6183,OriginalConAGM
294,37.8373,OriginalConAGM
295,38.094,OriginalConAGM
296,38.4336,OriginalConAGM
297,38.6859,OriginalConAGM
298,38.9716,OriginalConAGM
299,39.3319,OriginalConAGM
