cantNod,Tiempo,Tipo
177,6.02538,OptimizadaConAGM
178,6.09694,OptimizadaConAGM
179,6.13798,OptimizadaConAGM
180,6.19799,OptimizadaConAGM
181,6.26714,OptimizadaConAGM
182,6.34943,OptimizadaConAGM
183,6.40512,OptimizadaConAGM
184,6.47131,OptimizadaConAGM
185,6.5341,OptimizadaConAGM
186,6.48904,OptimizadaConAGM
187,6.42513,OptimizadaConAGM
188,6.3447,OptimizadaConAGM
189,6.39347,OptimizadaConAGM
190,6.4531,OptimizadaConAGM
191,6.50399,OptimizadaConAGM
192,6.57554,OptimizadaConAGM
193,6.62789,OptimizadaConAGM
194,6.85267,OptimizadaConAGM
195,7.2157,OptimizadaConAGM
196,7.54183,OptimizadaConAGM
197,7.9171,OptimizadaConAGM
198,8.39156,OptimizadaConAGM
199,8.55716,OptimizadaConAGM
200,8.64103,OptimizadaConAGM
201,8.73346,OptimizadaConAGM
202,8.82857,OptimizadaConAGM
203,8.90665,OptimizadaConAGM
204,9.0043,OptimizadaConAGM
205,9.07007,OptimizadaConAGM
206,9.13245,OptimizadaConAGM
207,9.20908,OptimizadaConAGM
208,9.28888,OptimizadaConAGM
209,9.36349,OptimizadaConAGM
210,9.44752,OptimizadaConAGM
211,9.54879,OptimizadaConAGM
212,9.63414,OptimizadaConAGM
213,9.73527,OptimizadaConAGM
214,9.82954,OptimizadaConAGM
215,9.89218,OptimizadaConAGM
216,9.96607,OptimizadaConAGM
217,10.0495,OptimizadaConAGM
218,10.1251,OptimizadaConAGM
219,10.2039,OptimizadaConAGM
220,10.3062,OptimizadaConAGM
221,10.4097,OptimizadaConAGM
222,10.5072,OptimizadaConAGM
223,10.677,OptimizadaConAGM
224,10.6867,OptimizadaConAGM
225,10.7568,OptimizadaConAGM
226,10.8231,OptimizadaConAGM
227,10.9023,OptimizadaConAGM
228,10.9966,OptimizadaConAGM
229,11.1092,OptimizadaConAGM
230,11.2097,OptimizadaConAGM
231,11.3034,OptimizadaConAGM
232,11.4217,OptimizadaConAGM
233,11.495,OptimizadaConAGM
234,11.5818,OptimizadaConAGM
235,11.652,OptimizadaConAGM
236,11.7435,OptimizadaConAGM
237,11.815,OptimizadaConAGM
238,11.9303,OptimizadaConAGM
239,12.0287,OptimizadaConAGM
240,12.1304,OptimizadaConAGM
241,12.2463,OptimizadaConAGM
242,12.3425,OptimizadaConAGM
