cantNod,Tiempo,Tipo
177,6.03794,OptimizadaConAGM
178,6.08249,OptimizadaConAGM
179,6.14614,OptimizadaConAGM
180,6.21206,OptimizadaConAGM
181,6.28189,OptimizadaConAGM
182,6.35265,OptimizadaConAGM
183,6.42403,OptimizadaConAGM
184,6.48228,OptimizadaConAGM
185,6.53727,OptimizadaConAGM
186,6.4981,OptimizadaConAGM
187,6.42927,OptimizadaConAGM
188,6.34007,OptimizadaConAGM
189,6.39137,OptimizadaConAGM
190,6.45755,OptimizadaConAGM
191,6.51483,OptimizadaConAGM
192,6.58021,OptimizadaConAGM
193,6.64721,OptimizadaConAGM
194,6.84193,OptimizadaConAGM
195,7.20922,OptimizadaConAGM
196,7.59491,OptimizadaConAGM
197,7.92624,OptimizadaConAGM
198,8.28093,OptimizadaConAGM
199,8.56899,OptimizadaConAGM
200,8.67567,OptimizadaConAGM
201,8.72786,OptimizadaConAGM
202,8.83644,OptimizadaConAGM
203,8.92762,OptimizadaConAGM
204,9.00776,OptimizadaConAGM
205,9.08281,OptimizadaConAGM
206,9.14849,OptimizadaConAGM
207,9.23252,OptimizadaConAGM
208,9.29538,OptimizadaConAGM
209,9.36687,OptimizadaConAGM
210,9.47461,OptimizadaConAGM
211,9.54165,OptimizadaConAGM
212,9.65012,OptimizadaConAGM
213,9.75098,OptimizadaConAGM
214,9.83715,OptimizadaConAGM
215,9.91205,OptimizadaConAGM
216,9.9817,OptimizadaConAGM
217,10.0776,OptimizadaConAGM
218,10.1315,OptimizadaConAGM
219,10.2121,OptimizadaConAGM
220,10.3123,OptimizadaConAGM
221,10.44,OptimizadaConAGM
222,10.5014,OptimizadaConAGM
223,10.6185,OptimizadaConAGM
224,10.7121,OptimizadaConAGM
225,10.775,OptimizadaConAGM
226,10.8495,OptimizadaConAGM
227,10.9502,OptimizadaConAGM
228,11.0104,OptimizadaConAGM
229,11.1126,OptimizadaConAGM
230,11.2306,OptimizadaConAGM
231,11.3133,OptimizadaConAGM
232,11.4285,OptimizadaConAGM
233,11.5039,OptimizadaConAGM
234,11.5807,OptimizadaConAGM
235,11.661,OptimizadaConAGM
236,11.7529,OptimizadaConAGM
237,11.8382,OptimizadaConAGM
238,11.943,OptimizadaConAGM
239,12.0535,OptimizadaConAGM
240,12.1715,OptimizadaConAGM
241,12.272,OptimizadaConAGM
242,12.3436,OptimizadaConAGM
243,12.4352,OptimizadaConAGM
244,12.505,OptimizadaConAGM
245,12.593,OptimizadaConAGM
246,12.7066,OptimizadaConAGM
247,12.8098,OptimizadaConAGM
248,12.9237,OptimizadaConAGM
249,13.0298,OptimizadaConAGM
250,13.1385,OptimizadaConAGM
251,13.2214,OptimizadaConAGM
252,13.2944,OptimizadaConAGM
253,13.3792,OptimizadaConAGM
254,13.5167,OptimizadaConAGM
255,13.6225,OptimizadaConAGM
256,13.7068,OptimizadaConAGM
257,13.8382,OptimizadaConAGM
258,13.9228,OptimizadaConAGM
259,14.0257,OptimizadaConAGM
260,14.1036,OptimizadaConAGM
261,14.1989,OptimizadaConAGM
262,14.1925,OptimizadaConAGM
263,14.0954,OptimizadaConAGM
264,14.0318,OptimizadaConAGM
265,13.8992,OptimizadaConAGM
266,13.8986,OptimizadaConAGM
267,14.0018,OptimizadaConAGM
268,14.08,OptimizadaConAGM
269,14.1785,OptimizadaConAGM
270,14.2809,OptimizadaConAGM
271,14.4069,OptimizadaConAGM
272,14.4828,OptimizadaConAGM
273,14.5804,OptimizadaConAGM
274,15.0915,OptimizadaConAGM
275,15.6053,OptimizadaConAGM
276,16.1322,OptimizadaConAGM
277,16.6356,OptimizadaConAGM
278,17.4646,OptimizadaConAGM
279,17.8431,OptimizadaConAGM
280,18.4447,OptimizadaConAGM
281,18.7816,OptimizadaConAGM
282,18.9297,OptimizadaConAGM
283,18.8855,OptimizadaConAGM
284,18.9714,OptimizadaConAGM
285,19.1695,OptimizadaConAGM
286,19.3477,OptimizadaConAGM
287,19.4323,OptimizadaConAGM
288,19.5175,OptimizadaConAGM
289,19.5551,OptimizadaConAGM
290,19.8645,OptimizadaConAGM
291,19.9129,OptimizadaConAGM
292,19.9763,OptimizadaConAGM
293,20.0532,OptimizadaConAGM
294,20.0934,OptimizadaConAGM
295,20.2137,OptimizadaConAGM
296,20.351,OptimizadaConAGM
297,20.4672,OptimizadaConAGM
298,20.6306,OptimizadaConAGM
299,20.7974,OptimizadaConAGM
